region,date,type,price,units_sold
Midsouth,11/29/15,Conventional,1.05,1845443.13
Midsouth,11/29/15,Organic,1.5,45599.48
Midsouth,12/6/15,Conventional,1,2233138.01
Midsouth,12/6/15,Organic,1.59,43426.6
Midsouth,12/13/15,Conventional,1.03,2193142.82
Midsouth,12/13/15,Organic,1.68,46565.74
Midsouth,12/20/15,Conventional,1.05,2044020.93
Midsouth,12/20/15,Organic,1.71,43696.22
Midsouth,12/27/15,Conventional,1.05,2065131.33
Midsouth,12/27/15,Organic,1.6,51768.23
Midsouth,1/3/16,Conventional,1.01,2967929.65
Midsouth,1/3/16,Organic,1.54,64689.53
Midsouth,1/10/16,Conventional,1.04,2871898.66
Midsouth,1/10/16,Organic,1.46,76440.12
Midsouth,1/17/16,Conventional,1.05,3001683.91
Midsouth,1/17/16,Organic,1.59,57822.5
Midsouth,1/24/16,Conventional,1.01,3147902.67
Midsouth,1/24/16,Organic,1.54,72219
Midsouth,1/31/16,Conventional,1,2881461.41
Midsouth,1/31/16,Organic,1.47,71803.09
Midsouth,2/7/16,Conventional,0.91,4131614.84
Midsouth,2/7/16,Organic,1.52,70234.9
Midsouth,2/14/16,Conventional,0.99,3173460.24
Midsouth,2/14/16,Organic,1.52,66026.03
Midsouth,2/21/16,Conventional,1.06,2747176.06
Midsouth,2/21/16,Organic,1.57,59602.55
Midsouth,2/28/16,Conventional,1.05,3032920.39
Midsouth,2/28/16,Organic,1.58,60098.19
Midsouth,3/6/16,Conventional,1.1,2942515.87
Midsouth,3/6/16,Organic,1.44,82249.97
Midsouth,3/13/16,Conventional,1.07,3093898.37
Midsouth,3/13/16,Organic,1.4,91287.93
Midsouth,3/20/16,Conventional,1.05,3198477.41
Midsouth,3/20/16,Organic,1.37,81394.4
Midsouth,3/27/16,Conventional,1.08,2911903.46
Midsouth,3/27/16,Organic,1.4,86908.34
Midsouth,4/3/16,Conventional,1.07,2690267.94
Midsouth,4/3/16,Organic,1.58,81780.18
Midsouth,4/10/16,Conventional,1.05,2836884.82
Midsouth,4/10/16,Organic,1.18,143035.65
Midsouth,4/17/16,Conventional,1.06,3029003.02
Midsouth,4/17/16,Organic,1.22,126949.67
Midsouth,4/24/16,Conventional,1.04,3332609.87
Midsouth,4/24/16,Organic,1.5,104046.63
Midsouth,5/1/16,Conventional,0.99,3536333.98
Midsouth,5/1/16,Organic,1.55,97128.22
Midsouth,5/8/16,Conventional,0.95,3850645.65
Midsouth,5/8/16,Organic,1.39,103093.15
Midsouth,5/15/16,Conventional,1.04,3205037.79
Midsouth,5/15/16,Organic,1.48,96681.58
Midsouth,5/22/16,Conventional,1.08,3154318.39
Midsouth,5/22/16,Organic,1.37,109558.94
Midsouth,5/29/16,Conventional,1.09,3349139.43
Midsouth,5/29/16,Organic,1.46,110144.07
Midsouth,6/5/16,Conventional,1.14,3223814.39
Midsouth,6/5/16,Organic,1.37,121790.25
Midsouth,6/12/16,Conventional,1.15,3122351.17
Midsouth,6/12/16,Organic,1.46,112023.04
Midsouth,6/19/16,Conventional,1.16,3304967.62
Midsouth,6/19/16,Organic,1.36,112443.19
Midsouth,6/26/16,Conventional,1.17,3095673.83
Midsouth,6/26/16,Organic,1.51,106015.19
Midsouth,7/3/16,Conventional,1.15,3393696.45
Midsouth,7/3/16,Organic,1.52,106192.85
Midsouth,7/10/16,Conventional,1.19,3221650.74
Midsouth,7/10/16,Organic,1.6,105955.43
Midsouth,7/17/16,Conventional,1.26,2940448.51
Midsouth,7/17/16,Organic,1.59,118719.38
Midsouth,7/24/16,Conventional,1.32,2914817.51
Midsouth,7/24/16,Organic,1.75,103128.79
Midsouth,7/31/16,Conventional,1.35,2787002.19
Midsouth,7/31/16,Organic,1.56,113650.17
Midsouth,8/7/16,Conventional,1.3,2900751.48
Midsouth,8/7/16,Organic,1.49,134739.2
Midsouth,8/14/16,Conventional,1.29,2901786.65
Midsouth,8/14/16,Organic,1.62,112079.18
Midsouth,8/21/16,Conventional,1.27,2840526.38
Midsouth,8/21/16,Organic,1.65,122874.61
Midsouth,8/28/16,Conventional,1.3,2799097.68
Midsouth,8/28/16,Organic,1.51,121291.96
Midsouth,9/4/16,Conventional,1.2,3127950.4
Midsouth,9/4/16,Organic,1.52,139031.27
Midsouth,9/11/16,Conventional,1.18,3068639.36
Midsouth,9/11/16,Organic,1.5,140233.78
Midsouth,9/18/16,Conventional,1.28,2785256.41
Midsouth,9/18/16,Organic,1.74,108615.07
Midsouth,9/25/16,Conventional,1.37,2568161.45
Midsouth,9/25/16,Organic,1.74,107211.26
Midsouth,10/2/16,Conventional,1.38,2540672.44
Midsouth,10/2/16,Organic,1.86,89438.27
Midsouth,10/9/16,Conventional,1.39,2469381.94
Midsouth,10/9/16,Organic,1.34,136026.05
Midsouth,10/16/16,Conventional,1.4,2442981.97
Midsouth,10/16/16,Organic,1.49,111504.63
Midsouth,10/23/16,Conventional,1.47,2287507.52
Midsouth,10/23/16,Organic,1.37,125288.5
Midsouth,10/30/16,Conventional,1.48,2083054.88
Midsouth,10/30/16,Organic,1.78,97718.73
Midsouth,11/6/16,Conventional,1.54,2077507.41
Midsouth,11/6/16,Organic,1.48,134399.76
Midsouth,11/13/16,Conventional,1.52,2075282.76
Midsouth,11/13/16,Organic,1.53,106921.43
Midsouth,11/20/16,Conventional,1.48,1999044.43
Midsouth,11/20/16,Organic,1.46,113766.24
Midsouth,11/27/16,Conventional,1.4,1858065.15
Midsouth,11/27/16,Organic,1.7,86492.45
Midsouth,12/4/16,Conventional,1.2,2359837.16
Midsouth,12/4/16,Organic,1.59,83334.43
Midsouth,12/11/16,Conventional,1.15,2339977.39
Midsouth,12/11/16,Organic,1.46,86740.86
Midsouth,12/18/16,Conventional,1.16,2242221.26
Midsouth,12/18/16,Organic,1.46,77030.91
Midsouth,12/25/16,Conventional,1.23,2180512.1
Midsouth,12/25/16,Organic,1.68,72923.61
Midsouth,1/1/17,Conventional,1.12,2878967.54
Midsouth,1/1/17,Organic,1.72,72287.79
Midsouth,1/8/17,Conventional,1.11,3454819.97
Midsouth,1/8/17,Organic,1.61,90503.81
Midsouth,1/15/17,Conventional,1.23,3034320.24
Midsouth,1/15/17,Organic,1.67,88279.56
Midsouth,1/22/17,Conventional,1.17,3394184.15
Midsouth,1/22/17,Organic,1.49,96918.39
Midsouth,1/29/17,Conventional,1.22,3151000.47
Midsouth,1/29/17,Organic,1.54,95499.48
Midsouth,2/5/17,Conventional,0.95,4703681.01
Midsouth,2/5/17,Organic,1.49,101147.78
Midsouth,2/12/17,Conventional,1.07,3403723.66
Midsouth,2/12/17,Organic,1.21,129193.22
Midsouth,2/19/17,Conventional,1.19,2929351.67
Midsouth,2/19/17,Organic,1.14,148184.85
Midsouth,2/26/17,Conventional,1.2,3310530.37
Midsouth,2/26/17,Organic,1.12,139908.49
Midsouth,3/5/17,Conventional,1.14,3397985.84
Midsouth,3/5/17,Organic,1.02,156551.27
Midsouth,3/12/17,Conventional,1.33,3059010.05
Midsouth,3/12/17,Organic,1.35,121869.61
Midsouth,3/19/17,Conventional,1.35,2933076.38
Midsouth,3/19/17,Organic,1.59,97030.81
Midsouth,3/26/17,Conventional,1.33,3162600.85
Midsouth,3/26/17,Organic,1.41,139274.81
Midsouth,4/2/17,Conventional,1.3,3350938.53
Midsouth,4/2/17,Organic,1.67,129499.97
Midsouth,4/9/17,Conventional,1.39,2990138.08
Midsouth,4/9/17,Organic,1.5,137962.99
Midsouth,4/16/17,Conventional,1.43,2965083.46
Midsouth,4/16/17,Organic,1.68,132011.04
Midsouth,4/23/17,Conventional,1.4,3060395.83
Midsouth,4/23/17,Organic,2.03,107165.19
Midsouth,4/30/17,Conventional,1.38,3291328.16
Midsouth,4/30/17,Organic,1.96,117715.93
Midsouth,5/7/17,Conventional,1.19,4372728.72
Midsouth,5/7/17,Organic,1.96,111062.12
Midsouth,5/14/17,Conventional,1.31,3047596.25
Midsouth,5/14/17,Organic,1.76,133422.58
Midsouth,5/21/17,Conventional,1.34,3232304.82
Midsouth,5/21/17,Organic,1.9,116849.77
Midsouth,5/28/17,Conventional,1.38,3380161.63
Midsouth,5/28/17,Organic,1.91,129046.19
Midsouth,6/4/17,Conventional,1.43,3212276.31
Midsouth,6/4/17,Organic,1.85,127811.15
Midsouth,6/11/17,Conventional,1.34,3150788.24
Midsouth,6/11/17,Organic,1.61,150302.38
Midsouth,6/18/17,Conventional,1.34,3032871.22
Midsouth,6/18/17,Organic,1.73,127794.36
Midsouth,6/25/17,Conventional,1.27,3147519.14
Midsouth,6/25/17,Organic,1.75,125035.1
Midsouth,7/2/17,Conventional,1.26,3218961.84
Midsouth,7/2/17,Organic,1.78,120458.72
Midsouth,7/9/17,Conventional,1.29,3173372.45
Midsouth,7/9/17,Organic,1.88,109427.64
Midsouth,7/16/17,Conventional,1.34,2827404.11
Midsouth,7/16/17,Organic,1.69,140880.73
Midsouth,7/23/17,Conventional,1.34,2886538.37
Midsouth,7/23/17,Organic,1.57,176562.15
Midsouth,7/30/17,Conventional,1.34,2817091.62
Midsouth,7/30/17,Organic,1.68,143256.61
Midsouth,8/6/17,Conventional,1.34,2907563.95
Midsouth,8/6/17,Organic,1.88,147783.08
Midsouth,8/13/17,Conventional,1.37,2902604.84
Midsouth,8/13/17,Organic,1.85,129688.16
Midsouth,8/20/17,Conventional,1.41,2865414.36
Midsouth,8/20/17,Organic,2.02,138392
Midsouth,8/27/17,Conventional,1.5,2617107.98
Midsouth,8/27/17,Organic,2.17,141033.09
Midsouth,9/3/17,Conventional,1.54,2561783.52
Midsouth,9/3/17,Organic,2.13,167349.41
Midsouth,9/10/17,Conventional,1.56,2428140.05
Midsouth,9/10/17,Organic,2.03,168953.84
Midsouth,9/17/17,Conventional,1.55,2466838.85
Midsouth,9/17/17,Organic,1.93,158623.92
Midsouth,9/24/17,Conventional,1.6,2466210.08
Midsouth,9/24/17,Organic,1.91,176556.11
Midsouth,10/1/17,Conventional,1.64,2443800.39
Midsouth,10/1/17,Organic,1.99,149030.87
Midsouth,10/8/17,Conventional,1.72,2133166.39
Midsouth,10/8/17,Organic,1.87,176218.89
Midsouth,10/15/17,Conventional,1.63,2395914.69
Midsouth,10/15/17,Organic,1.84,174355
Midsouth,10/22/17,Conventional,1.56,2380544.44
Midsouth,10/22/17,Organic,1.8,168429.18
Midsouth,10/29/17,Conventional,1.41,2661899.8
Midsouth,10/29/17,Organic,1.8,156848.8
Midsouth,11/5/17,Conventional,1.28,2880937.37
Midsouth,11/5/17,Organic,1.85,137573.44
Midsouth,11/12/17,Conventional,1.33,2631186
Midsouth,11/12/17,Organic,1.82,131020.52
Midsouth,11/19/17,Conventional,1.3,2462798
Midsouth,11/19/17,Organic,1.82,108987.74
Midsouth,11/26/17,Conventional,1.33,2200251
Midsouth,11/26/17,Organic,1.75,117915.02
Midsouth,12/3/17,Conventional,1.18,3003104
Midsouth,12/3/17,Organic,1.66,131588.67
Midsouth,12/10/17,Conventional,1.07,3370521.81
Midsouth,12/10/17,Organic,1.61,140885.3
Midsouth,12/17/17,Conventional,1.23,2483817.57
Midsouth,12/17/17,Organic,1.66,129898.85
Midsouth,12/24/17,Conventional,1.26,2494315.29
Midsouth,12/24/17,Organic,1.67,131240.16
Midsouth,12/31/17,Conventional,0.96,3777193.46
Midsouth,12/31/17,Organic,1.6,152399.77
Midsouth,1/1/18,Conventional,0.96,3777193.46
Midsouth,1/1/18,Organic,1.6,152399.77
Midsouth,1/7/18,Conventional,1.2,3437632.8
Midsouth,1/7/18,Organic,1.22,283583.37
Midsouth,1/14/18,Conventional,1.28,3537243.04
Midsouth,1/14/18,Organic,1.48,218369.75
Midsouth,1/21/18,Conventional,1.13,4022549.75
Midsouth,1/21/18,Organic,1.68,152056.12
Midsouth,1/28/18,Conventional,1.19,3647362.37
Midsouth,1/28/18,Organic,1.62,162896.45
Midsouth,2/4/18,Conventional,0.96,5286412.87
Midsouth,2/4/18,Organic,1.69,158995.14
Midsouth,2/11/18,Conventional,1.1,3803512.06
Midsouth,2/11/18,Organic,1.6,157203.29
Midsouth,2/18/18,Conventional,1.25,3135330.32
Midsouth,2/18/18,Organic,1.62,167151.11
Midsouth,2/25/18,Conventional,1.24,3349766.24
Midsouth,2/25/18,Organic,1.61,179220.19
Midsouth,3/4/18,Conventional,1.2,3554252.13
Midsouth,3/4/18,Organic,1.61,170250.03
Midsouth,3/11/18,Conventional,1.15,3874143.18
Midsouth,3/11/18,Organic,1.53,185141.54
Midsouth,3/18/18,Conventional,1.03,4558888.55
Midsouth,3/18/18,Organic,1.52,179316.2
Midsouth,3/25/18,Conventional,1.14,3911075.35
Midsouth,3/25/18,Organic,1.55,181040.19
Midsouth,4/1/18,Conventional,1.2,3651322.1
Midsouth,4/1/18,Organic,1.61,179008.4
Midsouth,4/8/18,Conventional,1.12,3885361.48
Midsouth,4/8/18,Organic,1.49,215689.75
Midsouth,4/15/18,Conventional,1.13,4029669.49
Midsouth,4/15/18,Organic,1.53,215068.48
Midsouth,4/22/18,Conventional,1.23,3727718.68
Midsouth,4/22/18,Organic,1.57,216629.5
Midsouth,4/29/18,Conventional,1.12,4293974.11
Midsouth,4/29/18,Organic,1.59,193335.07
Midsouth,5/6/18,Conventional,0.91,6168571.61
Midsouth,5/6/18,Organic,1.55,211985
Midsouth,5/13/18,Conventional,1.07,4342441.31
Midsouth,5/13/18,Organic,1.55,209317.25
Midsouth,5/20/18,Conventional,1.13,4049413.9
Midsouth,5/20/18,Organic,1.52,215464.97
Midsouth,5/27/18,Conventional,1.16,4204402.97
Midsouth,5/27/18,Organic,1.57,211383.8
Midsouth,6/3/18,Conventional,1.23,3890137.58
Midsouth,6/3/18,Organic,1.57,214733.54
Midsouth,6/10/18,Conventional,1.13,4180737.97
Midsouth,6/10/18,Organic,1.57,208119.44
Midsouth,6/17/18,Conventional,1.19,4043773.22
Midsouth,6/17/18,Organic,1.54,211881.93
Midsouth,6/24/18,Conventional,1.19,3771841.21
Midsouth,6/24/18,Organic,1.53,213051.68
Midsouth,7/1/18,Conventional,1.19,3962203.01
Midsouth,7/1/18,Organic,1.57,203081.56
Midsouth,7/8/18,Conventional,1.14,4217323.25
Midsouth,7/8/18,Organic,1.69,164192.26
Midsouth,7/15/18,Conventional,1.14,3806707.14
Midsouth,7/15/18,Organic,1.68,183517.16
Midsouth,7/22/18,Conventional,1.19,3573497.39
Midsouth,7/22/18,Organic,1.68,183688.6
Midsouth,7/29/18,Conventional,1.21,3550499.15
Midsouth,7/29/18,Organic,1.73,171124.82
Midsouth,8/5/18,Conventional,1.26,3572340.18
Midsouth,8/5/18,Organic,1.78,162591.71
Midsouth,8/12/18,Conventional,1.08,4104881.73
Midsouth,8/12/18,Organic,1.73,141562.89
Midsouth,8/19/18,Conventional,1.16,3861028.2
Midsouth,8/19/18,Organic,1.8,137021.22
Midsouth,8/26/18,Conventional,1.24,3656116.48
Midsouth,8/26/18,Organic,1.83,140439.51
Midsouth,9/2/18,Conventional,1.24,3757402.11
Midsouth,9/2/18,Organic,1.8,160235.9
Midsouth,9/9/18,Conventional,1.26,3699685.4
Midsouth,9/9/18,Organic,1.85,158208.36
Midsouth,9/16/18,Conventional,1.27,3354321.7
Midsouth,9/16/18,Organic,1.77,147487.44
Midsouth,9/23/18,Conventional,1.25,3162726.02
Midsouth,9/23/18,Organic,1.78,151615.66
Midsouth,9/30/18,Conventional,1.2,3173186.6
Midsouth,9/30/18,Organic,1.74,175158.8
Midsouth,10/7/18,Conventional,1.22,3263065.4
Midsouth,10/7/18,Organic,1.75,167541.86
Midsouth,10/14/18,Conventional,1.19,3250992.61
Midsouth,10/14/18,Organic,1.55,190417.53
Midsouth,10/21/18,Conventional,1.17,3170061.34
Midsouth,10/21/18,Organic,1.42,199339
Midsouth,10/28/18,Conventional,1.06,3565979.13
Midsouth,10/28/18,Organic,1.39,182655.18
Midsouth,11/4/18,Conventional,1.08,3382044.3
Midsouth,11/4/18,Organic,1.41,170064.41
Midsouth,11/11/18,Conventional,1.1,3331031.3
Midsouth,11/11/18,Organic,1.51,173796.57
Midsouth,11/18/18,Conventional,1.2,2751544.23
Midsouth,11/18/18,Organic,1.64,165933.47
Midsouth,11/25/18,Conventional,1.24,2312768.62
Midsouth,11/25/18,Organic,1.66,121067.66
Midsouth,12/2/18,Conventional,1.24,2564668.8
Midsouth,12/2/18,Organic,1.51,172848.3
Northeast,1/4/15,Conventional,1.09,3759282.62
Northeast,1/4/15,Organic,1.88,48280.46
Northeast,1/11/15,Conventional,1.28,3056024.77
Northeast,1/11/15,Organic,1.86,50079.81
Northeast,1/18/15,Conventional,1.32,3066789.62
Northeast,1/18/15,Organic,1.94,35304.15
Northeast,1/25/15,Conventional,1.27,3238501.89
Northeast,1/25/15,Organic,1.92,40358.44
Northeast,2/1/15,Conventional,1.23,4298883.17
Northeast,2/1/15,Organic,1.78,63537.1
Northeast,2/8/15,Conventional,1.09,4457049.41
Northeast,2/8/15,Organic,1.85,65898.99
Northeast,2/15/15,Conventional,1.29,2983695.9
Northeast,2/15/15,Organic,1.84,57627.38
Northeast,2/22/15,Conventional,1.29,3042447.03
Northeast,2/22/15,Organic,1.9,56898.92
Northeast,3/1/15,Conventional,1.15,3780455.44
Northeast,3/1/15,Organic,1.85,56799.83
Northeast,3/8/15,Conventional,1.27,3250832.53
Northeast,3/8/15,Organic,1.79,60655.7
Northeast,3/15/15,Conventional,1.34,3135991.73
Northeast,3/15/15,Organic,1.83,43012.32
Northeast,3/22/15,Conventional,1.22,3520408.65
Northeast,3/22/15,Organic,1.92,44128.54
Northeast,3/29/15,Conventional,1.26,3497026.98
Northeast,3/29/15,Organic,1.95,46496.41
Northeast,4/5/15,Conventional,1.34,3467770.71
Northeast,4/5/15,Organic,1.91,52969.72
Northeast,4/12/15,Conventional,1.33,3203213.09
Northeast,4/12/15,Organic,1.81,69377.2
Northeast,4/19/15,Conventional,1.31,3786141.18
Northeast,4/19/15,Organic,1.94,60348.96
Northeast,4/26/15,Conventional,1.36,3646363.66
Northeast,4/26/15,Organic,1.96,53200.63
Northeast,5/3/15,Conventional,1.24,4597313.41
Northeast,5/3/15,Organic,1.89,67904.99
Northeast,5/10/15,Conventional,1.21,5498650.28
Northeast,5/10/15,Organic,1.9,68804.21
Northeast,5/17/15,Conventional,1.33,4094677.85
Northeast,5/17/15,Organic,1.92,68435.46
Northeast,5/24/15,Conventional,1.26,4661457.29
Northeast,5/24/15,Organic,1.97,63674.1
Northeast,5/31/15,Conventional,1.34,4329239.82
Northeast,5/31/15,Organic,1.89,63807.3
Northeast,6/7/15,Conventional,1.27,4721927.3
Northeast,6/7/15,Organic,2.02,57645.02
Northeast,6/14/15,Conventional,1.2,4561749.66
Northeast,6/14/15,Organic,1.93,65593.37
Northeast,6/21/15,Conventional,1.27,4508474
Northeast,6/21/15,Organic,2.12,48785.22
Northeast,6/28/15,Conventional,1.3,4100932.47
Northeast,6/28/15,Organic,1.93,56485.02
Northeast,7/5/15,Conventional,1.24,4855273.71
Northeast,7/5/15,Organic,2.09,45881.11
Northeast,7/12/15,Conventional,1.2,4454138.91
Northeast,7/12/15,Organic,2.01,40245.19
Northeast,7/19/15,Conventional,1.27,4169213.2
Northeast,7/19/15,Organic,2.07,47878.48
Northeast,7/26/15,Conventional,1.28,3757524.71
Northeast,7/26/15,Organic,1.94,45208.21
Northeast,8/2/15,Conventional,1.19,4154658.67
Northeast,8/2/15,Organic,2.02,51879.97
Northeast,8/9/15,Conventional,1.1,4786334.13
Northeast,8/9/15,Organic,1.89,59179.16
Northeast,8/16/15,Conventional,1.17,4221435.38
Northeast,8/16/15,Organic,2.11,47299.93
Northeast,8/23/15,Conventional,1.13,4146220.81
Northeast,8/23/15,Organic,1.99,54255.52
Northeast,8/30/15,Conventional,1.2,3825966.51
Northeast,8/30/15,Organic,2.01,50307.57
Northeast,9/6/15,Conventional,1.18,4088061.71
Northeast,9/6/15,Organic,1.86,64445.98
Northeast,9/13/15,Conventional,1.14,4205294.58
Northeast,9/13/15,Organic,1.97,49376.19
Northeast,9/20/15,Conventional,1.21,3334592
Northeast,9/20/15,Organic,1.93,47669.22
Northeast,9/27/15,Conventional,1.13,3739072.7
Northeast,9/27/15,Organic,2.12,41882.91
Northeast,10/4/15,Conventional,1.21,3585183.3
Northeast,10/4/15,Organic,1.82,53701.26
Northeast,10/11/15,Conventional,1.23,3307828.65
Northeast,10/11/15,Organic,1.69,55097.44
Northeast,10/18/15,Conventional,0.99,4866607.14
Northeast,10/18/15,Organic,1.7,51045.02
Northeast,10/25/15,Conventional,1.15,3306614.18
Northeast,10/25/15,Organic,1.69,56802.46
Northeast,11/1/15,Conventional,1.09,4801621.08
Northeast,11/1/15,Organic,1.74,48955.21
Northeast,11/8/15,Conventional,1.1,4205775.44
Northeast,11/8/15,Organic,1.63,54182.7
Northeast,11/15/15,Conventional,1.09,3538946.22
Northeast,11/15/15,Organic,1.58,52680.94
Northeast,11/22/15,Conventional,1.16,3026217.24
Northeast,11/22/15,Organic,1.63,55389.85
Northeast,11/29/15,Conventional,1.22,2593780.51
Northeast,11/29/15,Organic,1.59,48901.36
Northeast,12/6/15,Conventional,1.14,3218494.55
Northeast,12/6/15,Organic,1.53,67245.25
Northeast,12/13/15,Conventional,1.09,3696551.52
Northeast,12/13/15,Organic,1.8,76466.85
Northeast,12/20/15,Conventional,1.2,3190120.04
Northeast,12/20/15,Organic,1.77,73826.41
Northeast,12/27/15,Conventional,1.2,3156360.2
Northeast,12/27/15,Organic,1.7,75884.69
Northeast,1/3/16,Conventional,1.07,4524219.73
Northeast,1/3/16,Organic,1.54,79900.43
Northeast,1/10/16,Conventional,1.2,3890225.41
Northeast,1/10/16,Organic,1.52,99539.08
Northeast,1/17/16,Conventional,1.09,4891516.5
Northeast,1/17/16,Organic,1.67,76290.32
Northeast,1/24/16,Conventional,1.21,4412280.93
Northeast,1/24/16,Organic,1.82,89368.59
Northeast,1/31/16,Conventional,1.06,4650798.49
Northeast,1/31/16,Organic,1.73,87698.15
Northeast,2/7/16,Conventional,1.03,5919226.12
Northeast,2/7/16,Organic,1.9,96595.25
Northeast,2/14/16,Conventional,1.08,4959257.88
Northeast,2/14/16,Organic,1.95,83662.7
Northeast,2/21/16,Conventional,1.21,3948234.94
Northeast,2/21/16,Organic,1.77,87442.77
Northeast,2/28/16,Conventional,1.15,4481119.44
Northeast,2/28/16,Organic,1.8,109507.5
Northeast,3/6/16,Conventional,1.21,4226925.7
Northeast,3/6/16,Organic,1.79,113859.82
Northeast,3/13/16,Conventional,1.13,4713935.35
Northeast,3/13/16,Organic,1.75,103718.78
Northeast,3/20/16,Conventional,1.11,4834759.09
Northeast,3/20/16,Organic,1.75,104018.17
Northeast,3/27/16,Conventional,1.23,4239016.69
Northeast,3/27/16,Organic,1.85,114767.54
Northeast,4/3/16,Conventional,1.18,3872680.79
Northeast,4/3/16,Organic,1.88,124627.43
Northeast,4/10/16,Conventional,1.09,3756625.12
Northeast,4/10/16,Organic,1.88,114275.61
Northeast,4/17/16,Conventional,1.12,3849051.4
Northeast,4/17/16,Organic,1.84,119446.75
Northeast,4/24/16,Conventional,1.13,4815249.22
Northeast,4/24/16,Organic,1.9,151219.06
Northeast,5/1/16,Conventional,1.12,5247266.74
Northeast,5/1/16,Organic,1.94,151476.61
Northeast,5/8/16,Conventional,0.87,6899727.12
Northeast,5/8/16,Organic,1.78,123022.55
Northeast,5/15/16,Conventional,1.13,4999100.74
Northeast,5/15/16,Organic,1.79,112278.17
Northeast,5/22/16,Conventional,1.14,4609250.24
Northeast,5/22/16,Organic,1.81,134280.15
Northeast,5/29/16,Conventional,1.14,5141314.86
Northeast,5/29/16,Organic,1.87,111097.01
Northeast,6/5/16,Conventional,1.35,4570515.87
Northeast,6/5/16,Organic,1.79,102940.66
Northeast,6/12/16,Conventional,1.34,4599028.54
Northeast,6/12/16,Organic,1.71,93841.12
Northeast,6/19/16,Conventional,1.4,4506892.62
Northeast,6/19/16,Organic,1.9,116678.91
Northeast,6/26/16,Conventional,1.28,4840949.87
Northeast,6/26/16,Organic,1.91,115923.75
Northeast,7/3/16,Conventional,1.41,4486744.99
Northeast,7/3/16,Organic,1.86,152428.41
Northeast,7/10/16,Conventional,1.33,4487625.78
Northeast,7/10/16,Organic,1.99,131639.67
Northeast,7/17/16,Conventional,1.49,3736814.35
Northeast,7/17/16,Organic,2.07,149636.3
Northeast,7/24/16,Conventional,1.54,3834290.51
Northeast,7/24/16,Organic,1.89,88923.85
Northeast,7/31/16,Conventional,1.6,3813808.25
Northeast,7/31/16,Organic,1.87,73835.93
Northeast,8/7/16,Conventional,1.47,4024822.13
Northeast,8/7/16,Organic,1.88,87942.88
Northeast,8/14/16,Conventional,1.37,4195423.29
Northeast,8/14/16,Organic,1.85,76276.8
Northeast,8/21/16,Conventional,1.4,4127080.33
Northeast,8/21/16,Organic,1.75,106119.98
Northeast,8/28/16,Conventional,1.4,4309301.79
Northeast,8/28/16,Organic,1.84,71636.65
Northeast,9/4/16,Conventional,1.4,4019648.55
Northeast,9/4/16,Organic,1.92,128284.46
Northeast,9/11/16,Conventional,1.28,4456957.62
Northeast,9/11/16,Organic,1.95,165386.89
Northeast,9/18/16,Conventional,1.45,3442454.03
Northeast,9/18/16,Organic,2.04,137076.37
Northeast,9/25/16,Conventional,1.53,3458790.86
Northeast,9/25/16,Organic,1.96,111261.71
Northeast,10/2/16,Conventional,1.59,3257752.57
Northeast,10/2/16,Organic,1.99,100529.39
Northeast,10/9/16,Conventional,1.54,3350949.74
Northeast,10/9/16,Organic,1.91,87711.53
Northeast,10/16/16,Conventional,1.65,3107049.25
Northeast,10/16/16,Organic,1.86,73430.26
Northeast,10/23/16,Conventional,1.67,2916578.9
Northeast,10/23/16,Organic,1.7,57081.84
Northeast,10/30/16,Conventional,1.72,2364424.49
Northeast,10/30/16,Organic,1.96,72130.37
Northeast,11/6/16,Conventional,1.71,2507401.04
Northeast,11/6/16,Organic,2.07,89099.08
Northeast,11/13/16,Conventional,1.67,2706838.44
Northeast,11/13/16,Organic,2.13,82987.85
Northeast,11/20/16,Conventional,1.51,3206946.52
Northeast,11/20/16,Organic,1.93,119375.15
Northeast,11/27/16,Conventional,1.51,2701518.48
Northeast,11/27/16,Organic,2.13,85024.33
Northeast,12/4/16,Conventional,1.4,3222663.98
Northeast,12/4/16,Organic,2,117562.6
Northeast,12/11/16,Conventional,1.32,3381321.05
Northeast,12/11/16,Organic,2.01,106002.64
Northeast,12/18/16,Conventional,1.22,3686005.68
Northeast,12/18/16,Organic,1.94,113583.14
Northeast,12/25/16,Conventional,1.36,3216470.61
Northeast,12/25/16,Organic,2,109788.24
Northeast,1/1/17,Conventional,1.35,3513388.32
Northeast,1/1/17,Organic,2,115256.09
Northeast,1/8/17,Conventional,1.25,4691937.5
Northeast,1/8/17,Organic,1.99,132079.47
Northeast,1/15/17,Conventional,1.36,4250958.55
Northeast,1/15/17,Organic,1.94,134840.81
Northeast,1/22/17,Conventional,1.39,5007356.22
Northeast,1/22/17,Organic,1.93,135079.52
Northeast,1/29/17,Conventional,1.39,4155042.11
Northeast,1/29/17,Organic,1.93,132820.76
Northeast,2/5/17,Conventional,1.23,6724196.61
Northeast,2/5/17,Organic,1.81,160843.63
Northeast,2/12/17,Conventional,1.19,5367769.78
Northeast,2/12/17,Organic,1.91,153268.97
Northeast,2/19/17,Conventional,1.36,3526205.21
Northeast,2/19/17,Organic,1.43,592952.35
Northeast,2/26/17,Conventional,1.43,3980574.14
Northeast,2/26/17,Organic,1.82,182655.98
Northeast,3/5/17,Conventional,1.34,4468555.34
Northeast,3/5/17,Organic,1.8,225597.13
Northeast,3/12/17,Conventional,1.6,3779295.69
Northeast,3/12/17,Organic,2.18,186709.79
